t1,t2,t3,t4,t5,t6,brs
86,72,67,65,5,96,486
3,85,0,28,97,59,513
94,72,47,67,22,33,434
90,50,97,69,31,89,469
63,60,95,29,80,55,429
32,13,49,66,10,54,418
43,71,54,26,72,91,423
83,78,80,69,94,60,470
96,75,36,38,42,87,445
70,25,85,86,40,99,479
67,30,17,70,77,21,449
61,40,1,84,45,36,425
89,87,92,73,72,19,499
88,60,85,85,60,84,468
81,76,37,97,56,83,461
87,62,55,89,21,58,435
63,70,67,37,94,82,444
61,14,26,90,11,34,468
98,91,93,4,92,28,546
15,39,19,64,96,77,467
75,51,66,32,80,33,411
52,6,22,55,47,3,431
72,33,69,72,32,89,441
58,55,58,35,59,97,397
94,44,95,80,90,17,502
99,46,97,17,10,2,523
64,12,49,66,84,93,450
92,57,4,20,62,56,447
73,51,65,20,87,87,448
75,61,41,91,17,85,458
86,87,79,43,50,51,415
79,19,81,35,75,49,435
69,81,68,77,51,94,446
66,78,60,98,76,30,453
11,87,46,0,3,95,524
94,64,78,0,32,66,474
21,98,25,69,83,81,489
76,83,99,77,90,57,488
72,50,56,8,53,11,416
46,46,55,67,77,53,364
98,51,99,69,9,48,464
63,84,23,95,95,25,493
52,65,74,34,53,53,368
83,23,91,89,94,74,513
66,72,15,80,56,91,455
52,57,24,61,64,42,372
95,79,81,72,65,61,459
58,23,40,83,26,19,435
73,54,15,54,92,84,447
81,88,43,63,73,62,429
29,60,60,15,51,1,429
64,66,81,95,96,60,468
50,83,51,87,78,8,446
57,27,44,59,64,18,394
94,73,16,99,54,96,505
59,55,74,82,47,74,402
65,70,74,98,43,57,426
5,84,86,83,63,48,467
79,57,60,4,53,78,428
75,1,9,23,63,79,487
62,55,58,81,77,51,390
65,72,98,72,66,17,461
78,90,14,11,49,90,487
99,85,66,75,61,76,468
81,72,64,86,52,7,453
12,41,71,92,67,30,450
59,79,11,28,94,55,452
15,68,80,61,89,0,487
96,76,78,43,75,68,455
8,54,74,2,83,94,499
47,96,69,90,85,12,485
83,87,70,76,62,55,439
79,1,82,18,97,39,503
88,50,90,55,89,89,467
22,2,84,10,76,87,516
62,71,68,30,36,2,436
9,52,32,47,97,91,455
13,83,78,13,72,14,496
39,75,66,86,61,68,422
61,13,12,78,41,12,463
1,67,93,53,80,43,453
5,3,17,27,77,58,485
35,69,98,83,0,74,493
63,41,1,84,34,93,467
97,15,10,96,91,70,533
75,74,37,41,6,73,441
89,66,82,93,71,23,483
40,68,31,7,70,60,423
18,50,96,71,86,83,473
82,87,52,51,47,89,419
99,51,84,76,56,92,464
52,1,96,39,84,64,460
17,72,38,90,82,26,466
19,45,15,63,99,88,474
57,96,53,7,86,55,445
10,90,79,38,68,12,480
12,50,98,79,87,53,460
85,50,84,86,56,6,460
53,14,84,38,80,60,429
74,33,23,64,50,43,392
7,62,16,94,68,75,480
49,92,71,94,83,13,482
61,89,67,69,88,2,477
85,18,42,54,66,58,407
74,17,87,72,52,54,427
33,74,85,72,66,92,461
71,99,77,5,56,75,478
98,2,86,21,85,74,524
66,54,91,28,98,74,460
21,61,88,68,37,96,459
12,95,43,11,4,79,506
76,57,5,66,25,59,432
81,98,99,64,35,83,495
75,78,40,98,68,69,453
43,12,83,78,49,21,438
64,80,95,66,69,67,447
38,63,2,11,54,18,450
96,24,6,43,41,7,476
73,8,64,30,32,73,443
74,74,82,65,76,20,456
37,83,83,88,65,95,482
69,50,30,73,77,93,437
68,61,54,92,81,51,413
63,54,58,61,56,24,373
90,73,60,56,88,54,427
87,47,71,99,96,65,476
78,61,79,36,57,59,403
31,42,17,25,88,28,446
83,86,56,95,6,59,478
19,84,43,24,65,42,423
0,28,75,14,55,81,472
5,91,65,17,5,57,489
91,47,98,51,60,53,411
79,87,54,53,98,25,451
81,16,69,79,54,98,470
54,17,66,61,63,51,383
92,94,35,66,78,65,465
92,73,75,79,80,63,468
49,73,84,75,93,11,469
6,20,75,56,86,66,461
98,74,51,70,75,27,446
55,58,24,24,90,67,426
14,41,81,31,47,82,432
25,83,21,81,99,71,492
75,97,18,8,24,58,483
51,86,25,86,61,97,461
72,69,73,52,69,74,415
38,49,72,65,54,70,378
23,90,12,76,86,33,487
59,7,80,82,27,49,441
72,5,50,26,2,40,451
44,82,40,73,87,37,424
99,96,51,92,27,85,501
99,85,99,54,85,9,518
73,21,9,61,63,97,468
98,10,69,38,31,67,458
66,78,82,68,91,68,459
74,90,21,63,81,71,463
7,69,68,49,21,98,461
52,78,51,91,94,30,441
34,34,68,50,28,60,385
11,71,71,83,71,32,457
9,3,69,80,52,84,477
72,95,35,29,52,87,446
80,30,56,37,72,84,429
34,11,32,80,55,47,413
62,83,36,93,98,84,489
94,72,92,60,34,14,474
94,61,84,92,90,48,478
92,69,23,30,68,69,449
28,88,53,70,93,59,440
1,88,20,59,56,88,474
81,54,59,35,91,82,437
0,29,78,52,54,53,412
0,7,84,61,8,94,527
91,87,85,17,17,29,503
42,82,98,77,85,78,483
13,55,45,50,92,89,432
19,72,47,80,67,97,454
44,40,10,59,15,47,404
81,2,60,28,7,22,484
73,91,88,30,31,87,482
77,70,34,11,90,22,473
73,53,39,73,65,70,400
35,96,51,61,59,82,419
37,95,64,76,85,63,451
52,12,64,59,92,87,447
57,93,71,56,36,92,438
42,32,81,85,66,72,434
46,35,69,90,94,10,465
24,67,99,59,51,87,444
60,60,60,88,51,43,381
65,72,73,64,62,24,417
90,71,85,83,99,80,514
37,90,82,50,96,75,461
78,0,35,28,85,27,475
71,67,90,78,99,7,503
25,94,55,35,85,86,464
57,97,45,94,76,82,466
78,64,52,6,84,70,447
85,2,73,12,77,72,497
66,0,27,89,11,91,511
75,85,18,54,94,15,479
76,79,96,5,62,73,486
72,91,8,49,13,90,486
56,99,90,65,65,70,451
55,15,90,23,1,65,474
62,72,16,71,92,86,472
64,81,8,32,83,87,479
91,69,55,88,88,82,479
92,99,86,14,76,62,506
94,7,87,77,84,65,505
16,61,90,2,33,53,456
80,51,55,85,72,52,401
71,32,82,80,18,76,463
36,44,83,63,80,89,439
54,82,86,11,92,27,480
21,75,17,85,70,74,470
77,56,60,39,64,72,395
30,4,43,38,58,89,434
65,61,81,92,76,89,470
10,73,49,54,60,83,415
84,75,62,1,58,57,440
72,37,26,89,50,89,441
17,4,3,57,98,93,527
45,64,77,87,55,90,433
81,5,34,94,12,51,478
89,61,39,62,35,36,405
89,97,57,95,90,76,510
76,78,69,32,73,56,425
2,25,73,29,67,96,483
71,50,30,61,65,63,385
20,56,46,88,58,95,435
20,42,57,7,93,99,483
53,82,89,53,49,92,425
56,14,70,40,75,27,423
98,97,74,64,68,65,472
39,63,82,54,45,19,399
85,73,50,82,79,61,436
93,99,8,96,24,62,522
93,16,44,69,84,23,466
2,41,87,90,83,12,508
76,92,31,58,85,26,458
80,10,87,35,81,78,485
40,77,78,55,97,80,452
76,69,79,55,52,94,431
53,19,6,6,13,24,486
76,84,6,77,60,59,455
17,68,12,19,49,97,470
54,16,57,24,38,54,390
9,68,93,73,94,92,516
70,80,72,77,7,24,472
92,93,56,37,77,77,463
46,56,94,53,41,91,411
51,27,28,48,40,65,375
25,34,83,89,67,68,452
59,1,7,52,98,53,458
5,74,98,89,2,69,527
28,30,79,99,89,97,510
63,65,93,68,60,47,407
50,86,10,64,22,96,468
41,41,35,69,78,61,394
62,66,38,21,53,85,411
60,43,71,76,22,73,419
64,95,56,50,44,83,409
27,61,42,85,49,68,399
38,98,4,90,85,82,517
32,99,82,59,55,83,451
85,57,77,42,19,82,444
65,90,77,19,69,99,486
68,91,10,5,33,71,485
28,50,67,90,63,82,429
32,60,80,35,59,90,426
47,52,2,54,62,52,375
69,18,24,99,68,69,467
94,91,98,82,74,13,531
64,93,97,55,79,83,477
27,48,44,13,19,89,439
63,50,59,18,16,6,435
68,20,89,65,61,23,444
72,73,91,36,28,75,451
97,2,99,76,82,84,541
87,29,59,84,42,53,416
71,97,98,62,94,28,499
99,83,44,24,83,20,480
84,56,87,88,75,52,448
92,21,97,84,73,68,498
28,64,67,50,73,29,401
62,78,17,77,85,91,481
84,62,99,67,43,25,448
38,9,58,67,2,54,433
66,58,66,37,20,69,406
99,50,50,99,80,78,462
55,91,65,75,87,46,432
71,49,86,16,33,88,450
99,21,4,89,56,32,490
60,46,56,16,58,64,380
13,75,26,0,7,85,516
56,83,79,91,90,84,489
57,49,94,27,75,59,413
84,23,12,85,78,89,505
59,58,70,57,89,35,403
69,5,82,90,59,1,498
50,56,59,41,72,92,393
7,65,72,66,81,95,477
67,67,64,80,68,8,443
40,62,57,71,84,19,419
79,20,18,76,46,47,426
21,90,27,72,62,94,474
59,62,35,59,57,53,360
99,33,57,78,85,78,469
48,13,81,10,1,37,473
74,97,5,89,69,65,494
86,0,91,21,76,47,488
90,16,97,31,87,94,525
62,74,92,61,62,91,448
12,64,99,5,24,53,478
58,48,81,3,21,71,441
16,65,24,96,30,14,479
73,81,78,60,63,80,441
63,40,68,57,36,61,377
92,30,42,78,93,86,481
99,97,28,37,55,96,486
87,8,44,69,5,2,499
64,76,59,55,73,54,387
46,11,77,52,36,85,424
92,47,94,55,53,75,427
64,51,0,84,29,98,472
80,49,51,34,78,20,409
48,17,64,60,82,71,416
70,61,93,90,30,13,475
34,56,87,33,81,92,453
25,95,94,85,87,59,500
12,87,57,77,41,51,423
31,48,55,9,77,62,409
52,59,82,47,17,18,414
57,81,57,56,77,98,432
18,3,96,40,78,41,474
54,58,22,51,71,92,409
47,85,40,83,32,85,437
86,67,99,94,32,63,482
59,45,56,54,73,23,378
85,35,88,41,43,85,442
31,83,52,77,34,81,432
80,15,79,99,82,53,483
99,5,35,88,47,43,459
99,54,95,20,50,65,448
65,50,90,1,82,75,466
43,67,81,90,92,28,463
87,86,56,57,40,36,414
67,87,26,96,75,82,486
67,0,47,84,64,57,429
67,73,25,68,67,26,428
70,64,97,59,36,61,420
89,81,16,98,26,93,523
81,61,41,81,59,90,436
83,89,74,70,26,75,470
24,51,61,70,99,73,435
44,84,38,71,65,54,396
59,91,77,96,43,63,448
91,87,52,81,36,55,435
54,87,30,80,41,80,434
20,38,95,9,95,94,520
2,94,14,98,81,77,538
88,56,95,53,42,88,443
84,58,99,92,29,4,504
64,69,19,20,16,23,457
89,63,44,53,6,10,448
49,91,68,61,80,26,429
83,34,94,12,60,66,461
97,52,53,8,18,7,472
51,99,52,68,66,99,441
96,39,33,37,60,17,432
78,22,47,26,85,81,452
75,18,65,66,85,20,457
67,23,54,88,67,71,429
4,81,72,75,3,59,484
38,79,24,77,29,81,449
72,53,81,85,99,76,472
27,41,60,81,74,30,420
3,94,82,92,23,23,522
69,99,82,4,69,13,506
85,55,51,45,74,48,376
99,55,20,98,70,95,502
26,21,31,69,7,56,442
90,60,62,94,83,84,479
59,71,86,71,70,60,423
63,40,51,74,38,52,366
89,74,18,12,33,40,462
51,40,27,7,69,66,415
71,62,95,78,73,26,458
96,46,61,23,25,87,453
68,76,70,56,71,64,411
38,54,23,35,39,92,413
95,4,2,14,57,65,500
33,6,85,36,96,80,489
86,59,32,83,1,17,481
69,52,51,55,50,94,377
66,70,83,93,72,70,460
54,0,71,62,26,94,459
96,68,42,53,84,58,422
87,82,56,67,55,91,444
37,75,61,17,51,98,435
49,62,60,94,51,51,374
71,45,76,89,12,69,452
81,96,89,85,97,79,533
85,99,91,81,61,29,493
79,54,33,82,76,91,454
7,72,58,65,17,65,440
64,94,89,69,24,85,482
29,60,50,6,83,15,446
94,35,66,91,92,84,497
87,86,75,80,73,65,472
96,18,54,88,52,50,427
36,34,46,63,98,90,438
26,64,23,6,37,67,441
94,76,69,66,83,69,463
70,54,79,87,48,19,427
42,50,83,27,99,2,464
5,83,53,85,50,56,427
21,74,88,95,32,81,489
49,47,81,37,47,54,357
39,47,83,75,70,84,430
66,55,91,75,94,48,438
80,54,52,81,90,52,415
86,30,50,93,51,30,424
80,81,91,66,88,95,507
71,66,84,21,82,51,438
70,45,81,69,18,67,428
85,58,58,53,70,55,385
96,50,9,77,82,85,486
35,56,28,56,21,53,384
61,90,9,79,73,76,475
51,64,84,77,85,57,424
89,62,60,98,58,1,471
96,75,32,58,28,81,454
25,28,92,50,96,91,480
54,54,71,74,51,68,378
91,77,73,82,76,68,473
88,11,0,63,93,4,532
90,93,86,39,91,70,496
13,68,96,79,77,0,511
63,52,55,36,55,82,376
82,63,3,79,17,61,469
90,17,96,80,97,77,528
60,13,64,85,4,74,470
94,33,90,56,96,60,468
92,65,50,61,78,66,418
62,74,11,70,22,63,440
67,68,25,62,74,56,407
58,58,58,84,2,72,433
16,23,70,72,76,31,451
76,77,84,34,66,69,443
41,43,89,31,57,67,401
73,14,72,42,98,21,469
38,67,91,68,75,29,438
93,81,47,79,97,85,493
32,76,11,65,33,97,465
85,84,32,55,51,84,432
97,82,36,57,48,96,452
11,72,55,99,89,13,495
82,81,31,37,8,96,486
43,82,73,77,57,71,422
93,94,76,68,61,25,472
66,91,70,62,91,33,452
93,97,76,84,76,73,505
77,29,50,81,84,54,422
67,31,80,36,80,80,444
35,67,57,20,60,58,391
65,68,39,48,75,67,392
62,49,28,54,74,93,410
93,55,90,97,13,41,485
4,65,27,56,23,97,467
76,17,80,63,56,50,413
70,92,53,46,67,2,438
75,54,89,61,44,77,417
94,5,94,63,50,56,457
87,98,60,73,79,26,476
12,79,33,82,3,68,484
57,91,95,4,45,54,452
48,48,51,73,57,89,378
75,56,77,41,85,92,449
91,91,43,37,89,82,477
64,9,1,92,68,55,473
85,35,69,51,70,73,418
78,11,37,70,96,85,485
85,71,75,75,66,92,470
82,51,81,38,74,94,449
64,78,83,87,99,82,499
52,60,92,18,71,82,444
63,52,53,63,58,78,373
42,54,25,95,52,60,398
85,65,74,79,73,97,479
83,16,81,75,68,64,460
69,50,63,99,8,42,435
83,5,5,56,54,86,473
43,70,66,95,68,2,458
52,31,85,89,26,95,468
61,57,71,74,22,48,397
89,76,0,20,97,85,531
17,10,18,78,70,61,467
24,11,58,91,30,73,460
39,94,85,92,33,93,496
74,46,89,74,71,94,461
41,90,72,65,13,91,468
61,82,57,30,98,85,458
69,73,41,94,46,73,426
98,19,5,89,72,44,494
10,54,79,84,19,11,480
95,91,5,86,55,5,521
62,99,77,98,57,85,484
83,72,31,96,69,73,467
65,54,63,7,27,92,444
87,72,79,49,90,93,477
58,94,16,95,84,6,513
92,54,39,92,6,12,484
59,17,70,5,93,30,473
67,39,20,81,29,66,429
71,21,97,80,23,63,471
78,51,86,61,34,33,413
84,76,17,73,56,49,427
99,70,16,78,39,9,486
57,12,90,21,55,14,458
66,86,90,99,80,68,495
58,70,73,67,6,50,417
97,58,60,98,75,54,448
95,90,44,98,55,80,479
73,0,13,22,65,63,469
98,61,96,90,60,73,484
99,24,45,57,74,54,419
71,65,40,78,58,28,408
35,68,27,26,98,99,480
97,70,68,96,8,45,482
82,1,9,51,85,59,471
84,57,80,44,6,25,449
95,38,54,34,85,92,458
75,84,53,73,34,75,431
29,64,31,59,84,69,420
82,63,12,56,81,90,465
37,53,64,6,94,19,452
52,84,39,58,29,26,403
64,94,92,68,66,54,444
85,27,9,87,56,0,495
15,39,44,94,4,64,458
9,95,8,16,74,2,536
81,97,74,4,77,63,493
53,20,25,61,37,84,419
49,35,88,70,69,64,411
59,79,41,84,75,72,433
95,45,70,79,1,88,490
70,38,38,50,62,57,367
80,16,11,66,91,77,491
58,77,53,4,42,96,442
99,69,56,50,64,93,437
95,17,98,58,87,56,482
17,74,67,81,84,87,481
21,54,76,75,35,91,444
50,8,66,42,40,94,423
11,38,88,64,82,99,488
74,70,98,73,93,87,501
73,36,90,83,10,31,472
5,56,88,87,97,88,516
95,53,8,79,83,96,503
30,44,68,90,53,39,401
20,93,63,51,17,98,472
47,22,75,80,22,94,461
42,87,45,99,82,18,466
25,89,47,27,13,56,435
52,30,41,61,1,22,421
6,17,12,76,63,69,476
44,51,95,95,85,96,483
12,79,92,54,9,24,483
0,80,61,73,75,87,481
37,22,58,94,27,38,430
82,60,41,59,92,63,420
87,9,62,99,23,81,501
52,79,45,77,63,85,416
95,18,37,72,46,61,430
85,84,99,61,50,75,460
12,80,29,52,92,16,470
37,22,51,88,67,15,435
50,92,35,52,42,11,409
65,43,22,84,99,87,474
49,16,81,44,67,27,414
76,63,46,96,35,32,425
57,81,62,75,38,66,408
31,94,64,24,82,61,450
6,7,52,98,67,20,487
60,0,97,41,84,52,456
76,62,47,90,69,68,423
96,76,72,56,26,93,472
68,3,61,29,18,89,471
68,41,92,87,87,63,461
78,30,43,66,21,49,403
57,45,90,91,76,56,430
87,24,60,82,98,80,488
45,94,96,1,69,60,477
51,54,85,24,69,49,390
55,76,97,58,61,89,442
50,98,26,88,56,76,447
95,55,47,77,1,51,434
9,87,99,91,8,66,530
99,65,88,57,60,34,440
60,45,18,99,90,55,445
2,35,16,94,49,80,474
39,62,6,97,77,11,483
38,47,54,50,4,72,390
12,57,60,46,61,20,403
95,58,6,92,58,69,471
91,45,78,59,3,42,441
54,73,34,17,96,76,452
45,98,58,56,76,68,416
83,68,62,79,39,15,442
84,27,25,79,93,53,461
55,94,58,25,90,42,434
61,50,99,61,65,47,394
26,15,76,87,46,23,455
27,44,51,10,10,90,452
77,75,16,51,24,5,461
56,39,57,49,95,67,391
61,63,22,96,88,92,483
96,93,59,27,30,49,445
50,98,90,84,72,83,483
65,91,62,87,98,54,463
61,71,31,57,35,52,379
87,80,63,64,72,81,453
84,72,64,37,21,15,450
61,3,6,68,57,75,456
43,21,64,54,35,88,410
67,19,24,84,96,64,472
11,96,14,47,90,83,500
76,76,80,56,40,42,410
53,98,53,43,85,63,414
70,26,45,56,35,51,374
54,95,54,69,19,93,451
60,22,74,54,31,14,424
76,68,18,53,99,90,473
53,75,63,31,77,75,417
14,45,76,66,64,61,412
85,85,66,77,30,92,480
51,68,84,69,73,61,412
77,88,33,39,74,7,463
89,98,85,73,4,63,509
10,50,94,48,55,45,399
51,94,78,61,55,4,440
89,51,1,63,81,81,469
81,31,54,93,63,70,435
22,61,72,79,24,84,454
61,65,57,89,7,58,428
54,30,50,13,96,84,445
74,97,56,76,81,56,446
59,79,72,17,86,66,450
17,95,66,53,97,52,451
91,5,3,50,21,68,483
42,78,78,93,77,80,469
96,54,81,68,98,28,474
7,2,2,94,2,52,535
53,55,51,43,24,31,364
90,66,84,25,51,94,465
92,74,10,56,57,82,456
58,59,51,76,94,68,412
82,92,64,76,64,96,480
18,99,33,54,83,73,462
84,83,89,40,75,30,465
18,21,57,28,58,88,439
85,65,70,56,79,72,433
65,62,7,49,98,57,430
96,90,84,40,92,49,477
61,43,13,85,77,5,465
95,14,63,51,42,85,442
66,91,41,83,87,84,475
59,4,85,67,78,50,440
26,4,11,93,64,56,475
64,82,51,93,87,73,456
39,45,93,60,29,84,427
50,41,25,95,55,92,430
2,59,46,73,75,75,438
40,44,36,71,70,54,378
36,35,53,85,70,70,411
87,73,49,66,91,31,441
61,74,59,97,47,26,422
66,88,35,6,59,64,440
56,51,76,19,96,97,462
50,89,43,84,61,81,427
92,5,70,0,97,27,530
76,46,77,75,55,65,407
60,30,77,52,43,92,412
53,58,97,5,41,60,426
69,2,78,64,92,74,480
46,74,7,12,30,31,449
44,82,58,96,61,91,449
67,6,65,56,17,59,428
78,92,86,64,70,66,462
54,65,22,30,69,75,415
94,46,80,81,98,67,479
74,24,69,76,50,92,442
67,62,85,82,73,74,449
96,47,79,71,50,51,405
91,99,65,45,48,3,462
96,31,87,57,97,88,499
79,19,8,76,98,43,486
83,87,45,85,64,62,441
17,77,1,69,95,65,492
49,77,90,68,95,52,438
55,68,83,60,49,60,382
98,95,71,87,77,72,506
50,96,52,35,98,45,420
17,63,53,22,51,63,395
1,24,69,77,57,91,473
85,76,87,68,89,14,496
96,55,77,88,95,70,487
94,56,78,81,92,25,481
91,80,52,28,59,2,456
78,86,14,30,33,70,460
51,72,73,72,66,64,404
95,45,58,27,67,45,406
76,64,97,3,59,56,454
56,1,1,30,94,89,510
6,34,63,55,88,16,453
52,90,82,42,96,61,444
63,78,77,60,74,70,428
25,61,98,63,96,94,492
27,46,68,55,57,70,381
32,90,63,5,81,91,492
58,50,77,90,98,81,460
58,98,36,42,92,69,443
14,24,44,84,65,40,429
68,30,73,4,73,85,469
81,13,73,77,67,98,488
57,55,80,62,58,89,407
70,97,87,67,54,76,457
64,67,61,15,34,95,442
50,92,93,20,39,92,472
61,87,74,54,21,1,458
95,35,62,64,2,98,486
98,75,20,73,36,95,489
79,60,75,23,92,90,478
77,6,50,2,88,64,475
43,68,20,25,46,59,395
22,61,72,99,34,68,448
55,94,17,19,25,51,442
62,37,1,58,88,91,465
76,14,83,55,69,30,443
46,21,38,93,86,50,427
1,70,5,84,87,22,516
87,79,55,65,15,30,445
82,83,29,57,26,58,429
75,92,99,69,68,64,473
37,75,48,98,4,88,475
70,78,51,58,67,83,413
53,63,82,15,91,88,467
85,70,36,24,83,25,456
55,3,76,3,86,85,500
90,54,97,64,14,31,464
12,69,56,31,50,71,407
99,24,75,19,68,94,497
6,31,64,19,82,50,443
64,61,79,98,11,53,449
71,91,46,56,91,67,435
62,4,86,70,65,31,452
28,79,64,92,84,27,468
89,90,38,50,10,67,452
41,55,92,9,52,27,425
76,71,0,66,59,98,475
53,66,79,6,84,58,439
44,65,52,91,43,56,381
26,84,62,80,81,87,473
29,84,31,42,11,29,443
77,55,75,39,42,85,415
53,3,89,6,69,37,468
54,69,90,71,68,81,439
69,63,90,50,82,84,444
96,23,51,53,61,25,417
91,54,56,72,83,45,416
93,30,22,96,68,69,478
3,98,37,88,60,16,493
29,81,57,69,74,74,431
71,69,26,88,78,72,457
62,75,62,92,91,6,481
5,33,80,87,3,53,482
2,89,72,8,32,47,474
80,70,88,53,76,97,470
14,1,81,71,84,74,499
71,97,55,56,9,91,466
39,99,45,71,27,81,443
8,86,51,91,52,82,459
98,81,67,11,88,73,501
85,14,38,53,70,65,425
86,1,90,50,77,55,462
39,52,28,88,75,41,410
59,45,61,58,78,58,374
56,82,93,78,82,84,481
42,74,94,75,68,20,453
84,4,69,77,44,50,436
26,21,95,44,37,79,448
60,60,91,18,82,91,471
50,74,85,87,20,5,475
42,75,68,98,74,37,440
91,88,84,53,5,78,494
58,69,91,83,87,29,464
30,20,99,71,83,90,497
58,54,51,54,17,94,399
66,11,55,62,59,55,391
0,53,21,74,96,71,477
24,71,99,50,67,95,463
60,77,75,67,72,74,431
94,95,15,87,94,34,525
57,76,87,22,55,57,415
39,27,74,66,58,10,425
31,65,95,26,55,66,428
36,4,67,68,68,53,420
78,70,96,62,52,73,437
28,83,45,58,55,65,392
57,64,94,25,81,98,474
45,68,90,84,70,94,466
99,42,52,72,72,47,410
98,53,87,58,97,63,462
72,68,85,52,69,50,402
79,33,42,66,99,85,458
53,59,54,74,86,53,385
55,97,52,72,97,83,462
90,15,57,92,27,63,464
89,18,53,86,64,63,442
89,33,40,24,4,51,441
55,75,92,87,66,80,461
89,89,87,60,26,91,495
94,95,53,88,94,50,480
55,54,59,8,48,16,399
85,91,66,51,32,97,463
67,61,85,51,68,20,417
88,89,55,68,59,83,448
51,17,99,32,51,35,420
51,37,85,25,63,49,391
22,99,48,84,53,81,451
51,91,6,46,41,83,435
84,13,61,68,38,97,463
81,28,99,67,55,61,440
70,98,52,70,57,76,429
88,88,59,96,88,60,485
69,54,33,86,54,95,430
2,44,13,78,86,89,497
86,52,7,11,70,73,467
95,71,1,63,60,60,453
81,78,99,67,51,75,457
64,62,67,16,93,65,440
16,48,84,95,44,2,471
50,60,74,25,85,57,406
32,61,72,92,96,55,449
63,60,2,70,60,44,411
94,39,91,61,8,72,475
78,99,66,13,61,58,454
98,94,54,73,71,54,450
75,80,18,15,60,95,481
28,60,62,44,53,72,379
50,70,57,75,16,61,402
88,59,82,73,39,38,429
20,60,53,81,68,82,429
95,75,85,50,70,71,452
91,8,51,78,48,63,431
83,59,67,83,56,18,435
18,85,90,52,71,69,454
72,88,63,58,81,27,440
88,3,72,99,93,96,550
81,32,5,66,15,65,463
62,4,59,39,78,75,435
8,51,59,84,94,35,449
0,77,70,25,72,48,449
4,56,87,94,42,12,482
96,53,15,67,88,76,470
11,87,17,79,16,20,504
89,75,53,51,29,5,438
64,95,97,51,81,52,446
40,42,79,88,99,96,484
13,68,9,45,89,66,459
55,70,84,94,65,47,426
0,54,56,1,95,45,462
10,84,60,58,71,40,427
73,77,57,92,85,84,474
32,76,61,60,82,42,409
96,34,70,31,83,63,451
61,82,21,61,71,86,445
76,0,69,44,69,54,428
45,58,47,47,83,6,398
52,83,95,73,98,53,460
41,61,96,77,30,63,430
13,11,88,77,77,89,511
63,95,93,98,91,13,532
78,75,38,40,77,61,417
97,8,60,74,71,76,475
64,96,79,77,23,5,492
71,25,17,91,83,4,502
13,71,67,73,90,72,465
88,82,53,71,6,32,460
71,38,95,29,47,33,421
69,54,15,11,93,10,483
65,98,66,99,71,36,468
9,34,61,61,58,45,395
93,62,22,92,71,90,491
71,64,61,91,55,84,432
75,93,41,65,26,76,446
73,43,50,94,93,27,444
71,77,77,36,69,95,458
4,85,51,91,91,1,517
85,51,96,21,50,69,435
85,32,9,23,87,97,508
41,70,91,88,86,68,467
57,7,92,10,60,89,485
98,61,33,15,51,46,419
90,92,58,54,74,26,447
90,85,88,57,73,71,470
75,61,76,60,2,76,451
94,67,63,98,98,59,485
56,41,88,97,78,34,448
38,0,51,6,46,60,423
79,13,29,40,89,87,476
82,82,94,95,87,93,539
58,78,24,61,68,61,407
16,79,74,78,73,93,486
26,69,74,69,20,94,464
59,87,69,60,32,61,409
16,8,66,8,12,90,514
66,92,56,85,94,98,497
95,47,97,98,86,42,491
51,90,27,75,63,79,436
18,86,70,73,69,83,468
51,74,3,71,84,12,469
69,69,16,68,91,53,439
68,83,83,73,92,28,476
22,91,50,21,84,4,481
72,81,70,60,47,63,404
80,81,0,81,42,30,473
80,26,75,76,99,37,471
52,72,54,10,72,0,444
65,2,70,9,85,36,476
97,25,61,54,92,84,468
38,94,86,69,50,50,416
31,81,97,53,45,53,412
53,27,32,59,96,4,448
79,63,21,98,7,61,477
75,9,62,2,67,60,457
70,84,86,78,86,86,496
34,93,88,89,67,56,464
88,41,30,85,57,69,432
82,57,39,52,63,70,390
34,20,73,62,82,52,419
83,1,79,93,38,69,489
62,82,60,96,70,85,461
96,89,19,55,76,69,471
8,41,64,76,88,72,455
27,60,64,18,0,53,435
75,57,33,92,94,82,472
30,78,68,61,56,88,426
77,77,76,17,92,88,498
83,75,72,50,84,79,449
57,70,83,73,59,83,431
28,67,39,36,51,34,383
63,41,32,57,62,91,404
75,12,72,90,87,89,506
19,82,80,15,55,22,464
43,84,50,25,23,77,423
22,82,72,47,32,77,433
31,57,19,34,80,62,418
42,86,90,42,11,94,478
81,72,9,85,56,93,483
59,28,88,55,93,97,469
81,81,62,40,72,74,435
75,47,78,77,56,93,437
85,61,17,20,79,74,466
14,50,16,63,85,53,425
97,76,68,69,98,50,464
90,95,48,57,16,39,442
28,70,15,8,41,68,448
72,54,23,34,18,86,440
33,7,56,69,43,85,430
26,44,99,79,52,65,429
18,75,51,51,23,78,418
43,68,99,89,62,73,453
86,70,56,78,50,37,408
51,59,99,74,60,86,435
50,73,8,62,78,68,428
16,66,5,52,64,75,440
67,52,82,93,73,55,428
89,28,47,65,73,87,443
92,86,64,5,68,96,506
69,53,82,58,57,40,384
69,73,96,78,98,7,512
72,95,99,87,75,55,489
17,40,96,74,52,87,456
92,5,64,63,87,14,491
23,52,30,20,81,78,441
55,92,70,63,60,67,413
81,97,86,82,48,77,480
70,58,49,94,92,67,437
20,65,45,82,61,81,428
99,14,83,99,69,40,500
51,78,39,38,66,78,400
34,35,17,84,12,87,475
73,97,50,86,71,20,462
